174.254.208.247 - yipit [24/Mar/2012:06:41:09 +0000]  "GET /v1/deals?key=s5ynGuEDzz7msDkP&division=fresno&tag=massage%2Cfacial%2Cmanicure-pedicure%2Ctanning%2Chair-salon%2Chair-removal%2Cspa%2Cteeth-whitening%2Ceye-vision%2Cmakeup%2Cdental%2Cchiropractic%2Cdermatology&limit=20&offset=20 HTTP/1.1" 200 255 "-" "Yipit/2.4 CFNetwork/485.12.30 Darwin/10.4.0" 0.131 0.131 .
183.82.97.2 - - [24/Mar/2012:06:45:45 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.025 0.025 .
- - - [24/Mar/2012:06:45:46 +0000]  "-" 400 0 "-" "-" 0.000 - .
50.28.26.55 - - [24/Mar/2012:06:45:46 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=41.607596&lon=-76.278461 HTTP/1.1" 200 200 "-" "-" 0.413 0.413 .
50.28.26.55 - - [24/Mar/2012:06:45:47 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=34.544560&lon=-79.533836 HTTP/1.1" 200 5621 "-" "-" 0.676 0.676 .
208.115.111.70 - - [24/Mar/2012:06:45:47 +0000]  "GET /aff/click/?deal=kruY6LLt&key=pYkkmA6M HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" 0.086 0.086 .
76.94.232.169 - - [24/Mar/2012:06:45:48 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
50.57.121.254 - - [24/Mar/2012:06:45:48 +0000]  "GET / HTTP/1.1" 200 4803 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 0.030 0.030 .
70.167.183.190 - - [24/Mar/2012:06:45:48 +0000]  "GET /v1/deals/?key=QJ3KPudbN2HafGjU&division=ottawa&limit=5000 HTTP/1.1" 200 62682 "-" "-" 3.190 3.190 .
96.126.97.88 - - [24/Mar/2012:06:45:48 +0000]  "GET /v1/deals/3450647?key=4r9ZY65e5ZDX6CXe HTTP/1.1" 200 114 "-" "-" 0.069 0.069 .
91.217.58.50 - - [24/Mar/2012:06:45:49 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.028 0.028 .
50.57.121.254 - - [24/Mar/2012:06:45:49 +0000]  "GET /wilmington-newark/living-social/100-to-spend-on-summer-camp-or-programs-in-art-music-dance-and-more-40-or-four-adult-drop-in-classes-in-photography-dance-or-jewelry-making/?bp_ad=1 HTTP/1.1" 200 8675 "http://yipit.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 0.887 0.887 .
207.86.141.10 - yipit [24/Mar/2012:06:45:49 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2080 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.054 0.054 .
66.87.72.44 - yipit [24/Mar/2012:06:45:49 +0000]  "GET /v1/deals?key=s5ynGuEDzz7msDkP&lat=38.84244071999999&lon=-94.65933319999996&limit=50 HTTP/1.1" 200 6077 "-" "Yipit/2.4 CFNetwork/548.0.4 Darwin/11.0.0" 0.794 0.794 .
207.46.13.160 - - [24/Mar/2012:06:45:49 +0000]  "GET /business/comedy-night-in-canada/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.053 0.053 .
207.46.13.160 - - [24/Mar/2012:06:45:50 +0000]  "GET /cleveland/deals/photo-booth/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.139 0.139 .
183.82.97.2 - - [24/Mar/2012:06:45:50 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.026 0.026 .
173.255.213.127 - - [24/Mar/2012:06:45:50 +0000]  "GET /hartford/groupon/56-for-a-basement-sump-pump-waterproofing-inspection-from-budget-dry-waterproofing-inc-139-value/ HTTP/1.1" 200 42089 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.869 0.869 .
66.30.77.145 - - [24/Mar/2012:06:45:51 +0000]  "GET /boston/living-social/two-games-of-bowling-for-one-shoe-rental-burger-and-shake-12-or-30-minutes-of-arcade-play-and-appetizer-10/frame/?subid1=web HTTP/1.1" 200 2749 "http://yipit.com/boston/all/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0" 0.119 0.119 .
50.57.147.166 - - [24/Mar/2012:06:45:51 +0000]  "HEAD /aff/click/?deal=r8gaKhRu&key=FaUfF9Pn HTTP/1.1" 302 0 "-" "-" 0.045 0.045 .
50.57.147.166 - - [24/Mar/2012:06:45:51 +0000]  "HEAD /aff/click/?deal=r8gaKhRu&key=F38tgRdb HTTP/1.1" 302 0 "-" "-" 0.041 0.041 .
66.30.77.145 - - [24/Mar/2012:06:45:51 +0000]  "GET /aff/click/?subid1=web&key=F38tgRdb&deal=PDZbMQTy HTTP/1.1" 302 0 "http://yipit.com/boston/living-social/two-games-of-bowling-for-one-shoe-rental-burger-and-shake-12-or-30-minutes-of-arcade-play-and-appetizer-10/frame/?subid1=web" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0" 0.082 0.082 .
183.82.97.2 - - [24/Mar/2012:06:45:51 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.025 0.025 .
66.249.71.194 - - [24/Mar/2012:06:45:52 +0000]  "GET /las-vegas/living-social/four-delivered-meals-per-day-for-five-days/ HTTP/1.1" 200 8627 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.953 0.953 .
207.86.141.10 - yipit [24/Mar/2012:06:45:52 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2080 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.055 0.055 .
- - - [24/Mar/2012:06:45:53 +0000]  "-" 400 0 "-" "-" 0.000 - .
183.82.97.2 - - [24/Mar/2012:06:45:53 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.033 0.033 .
184.168.152.19 - - [24/Mar/2012:06:45:54 +0000]  "GET /v1/deals/?key=6qv23f9yJ4sEqg9p&tag=restaurants,Bar&division=new-york HTTP/1.1" 200 31471 "-" "-" 0.493 0.493 .
50.28.26.55 - - [24/Mar/2012:06:45:54 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=37.951753&lon=-96.995996 HTTP/1.1" 200 200 "-" "-" 0.331 0.331 .
209.200.43.84 - - [24/Mar/2012:06:45:54 +0000]  "GET /v1/deals/?key=hsNvapEBSU863rZA&paid=1&radius=20&lat=40.914&lon=-79.932&limit=50 HTTP/1.1" 200 115 "-" "-" 0.062 0.062 .
173.255.213.127 - - [24/Mar/2012:06:45:54 +0000]  "GET /honolulu/living-social/two-tank-boat-dive-for-certified-divers-59-or-uncertified-divers-69-or-padi-open-water-certification-course-199-and-10-off-in-store-merchand/ HTTP/1.1" 200 44478 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 1.272 1.272 .
50.28.26.55 - - [24/Mar/2012:06:45:54 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=34.157795&lon=-79.254626 HTTP/1.1" 200 14520 "-" "-" 0.312 0.312 .
50.57.147.166 - - [24/Mar/2012:06:45:54 +0000]  "HEAD /aff/click/?deal=DbrxUWHy&key=FaUfF9Pn HTTP/1.1" 302 0 "-" "-" 0.043 0.043 .
183.82.97.2 - - [24/Mar/2012:06:45:54 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.024 0.024 .
91.217.58.50 - - [24/Mar/2012:06:45:55 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.025 0.025 .
119.92.130.210 - yipit [24/Mar/2012:06:45:55 +0000]  "POST /yipit_admin/deal/7329985 HTTP/1.1" 302 0 "http://admin.yipit.com/yipit_admin/deal/7329985" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2" 3.833 2.715 .
74.208.243.65 - - [24/Mar/2012:06:45:55 +0000]  "GET /v1/deals/?phone=2022939393&key=wCYLZ6ZnhTgt7qzG HTTP/1.1" 200 178 "-" "-" 0.069 0.069 .
119.92.130.210 - yipit [24/Mar/2012:06:45:55 +0000]  "GET /yipit_admin/view/7329985 HTTP/1.1" 200 2545 "http://admin.yipit.com/yipit_admin/deal/7329985" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2" 0.084 0.084 .
207.86.141.10 - yipit [24/Mar/2012:06:45:56 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2080 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.051 0.051 .
- - - [24/Mar/2012:06:45:56 +0000]  "-" 400 0 "-" "-" 0.000 - .
50.28.26.55 - - [24/Mar/2012:06:45:56 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=40.171460&lon=-84.987686 HTTP/1.1" 200 2059 "-" "-" 0.296 0.296 .
23.21.193.77 - - [24/Mar/2012:06:45:57 +0000]  "GET /orange-county/deal_directory/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.022 0.022 .
66.249.71.194 - - [24/Mar/2012:06:45:57 +0000]  "GET /seattle/bing-deals/18-for-3-days-of-uncovered-airport-parking-at-park-n-jet-36-value-1/ HTTP/1.1" 200 8490 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 1.058 1.058 .
96.126.97.88 - - [24/Mar/2012:06:45:57 +0000]  "GET /v1/deals?key=4r9ZY65e5ZDX6CXe&limit=9&lat=38.8973263&lon=-77.020084 HTTP/1.1" 200 15306 "-" "-" 0.910 0.910 .
76.94.232.169 - - [24/Mar/2012:06:45:57 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.025 0.025 .
50.57.147.166 - - [24/Mar/2012:06:45:58 +0000]  "HEAD /aff/click/?deal=6udat9EG&key=F38tgRdb HTTP/1.1" 302 0 "-" "-" 0.051 0.051 .
66.249.71.194 - - [24/Mar/2012:06:45:58 +0000]  "GET /philadelphia/living-social/upper-level-ticket-to-march-25-4-pm-game-chance-to-bring-dog-and-post-game-meet-and-greet-with-photo-opportunity-10-or-a-lower-level-sidelin/ HTTP/1.1" 200 8875 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 1.003 1.003 .
108.213.65.98 - - [24/Mar/2012:06:45:58 +0000]  "GET /business/american-apparel/ HTTP/1.1" 200 10464 "http://yipit.com/nation/deal-a-thons/30-for-a-months-supply-of-underwear-from-american-apparel-310-value-redeemable-online-only-limited-quantity-available-1/?aid=PAPvqTsT" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7" 1.336 1.336 .
76.94.232.169 - - [24/Mar/2012:06:45:58 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
- - - [24/Mar/2012:06:45:59 +0000]  "-" 400 0 "-" "-" 0.000 - .
207.86.141.10 - yipit [24/Mar/2012:06:45:59 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2085 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.050 0.050 .
91.217.58.50 - - [24/Mar/2012:06:45:59 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.031 0.031 .
173.255.213.127 - - [24/Mar/2012:06:46:00 +0000]  "GET /honolulu/living-social/two-hour-sunset-cruise-for-adult-29-or-child-22-with-non-alcoholic-drinks/ HTTP/1.1" 200 44525 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.920 0.920 .
50.28.26.55 - - [24/Mar/2012:06:46:00 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=43.830852&lon=-71.086490 HTTP/1.1" 200 11541 "-" "-" 0.612 0.612 .
183.82.97.2 - - [24/Mar/2012:06:46:01 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.113 0.113 .
66.249.71.194 - - [24/Mar/2012:06:46:01 +0000]  "GET /orlando/living-social/glycolic-treatment-with-microdermabrasion/ HTTP/1.1" 200 8416 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.971 0.971 .
50.56.109.144 - - [24/Mar/2012:06:46:01 +0000]  "GET /v1/deals?key=4uJzuvWezEJ38Qaa&lat=51.2377045070753&lon=0.487241623923182&limit=100 HTTP/1.1" 200 205 "-" "-" 0.331 0.331 .
184.168.152.18 - - [24/Mar/2012:06:46:01 +0000]  "GET /v1/deals/?key=6qv23f9yJ4sEqg9p&tag=restaurants,Bar&division=new-york HTTP/1.1" 200 31471 "-" "-" 0.391 0.391 .
99.141.56.211 - - [24/Mar/2012:06:46:01 +0000]  "GET /account/cities/ HTTP/1.1" 200 5390 "http://yipit.com/account/tags/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0" 0.127 0.127 .
50.28.26.55 - - [24/Mar/2012:06:46:01 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=37.027633&lon=-83.509770 HTTP/1.1" 200 3825 "-" "-" 0.456 0.456 .
76.94.232.169 - - [24/Mar/2012:06:46:02 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
209.200.43.86 - - [24/Mar/2012:06:46:02 +0000]  "GET /v1/deals/?key=hsNvapEBSU863rZA&paid=1&radius=20&lat=46&lon=2&limit=50 HTTP/1.1" 200 115 "-" "-" 0.014 0.014 .
173.255.213.127 - - [24/Mar/2012:06:46:02 +0000]  "GET /honolulu/groupon/25-for-two-adult-go-kart-races-at-podium-raceway-hawaii-in-kapolei-up-to-50-value-2/ HTTP/1.1" 200 43864 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.859 0.859 .
50.28.26.55 - - [24/Mar/2012:06:46:03 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=37.320331&lon=-78.551204 HTTP/1.1" 200 7317 "-" "-" 0.392 0.392 .
63.223.110.52 - - [24/Mar/2012:06:46:04 +0000]  "POST /account/login/ HTTP/1.1" 302 0 "http://yipit.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.086 0.086 .
173.255.213.127 - - [24/Mar/2012:06:46:04 +0000]  "GET /honolulu/living-social/monthly-produce-delivery-membership-for-one-year-plus-your-first-small-box-of-produce/ HTTP/1.1" 200 42105 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.988 0.988 .
50.28.26.55 - - [24/Mar/2012:06:46:04 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=39.954911&lon=-92.666920 HTTP/1.1" 200 200 "-" "-" 0.302 0.302 .
76.94.232.169 - - [24/Mar/2012:06:46:04 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
66.249.71.194 - - [24/Mar/2012:06:46:05 +0000]  "GET /business/dashing-diva-greenwich-village/ HTTP/1.1" 200 11053 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 2.170 2.170 .
- - - [24/Mar/2012:06:46:05 +0000]  "-" 400 0 "-" "-" 0.000 - .
66.249.71.194 - - [24/Mar/2012:06:46:05 +0000]  "GET /aff/click/?subid1=web&key=F38tgRdb&deal=dUDr2S2L HTTP/1.1" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.047 0.047 .
63.223.110.52 - - [24/Mar/2012:06:46:05 +0000]  "GET /san-jose/all/?ajax=true&page=1&sort=-recent HTTP/1.1" 200 6306 "http://yipit.com/san-jose/all/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.030 0.030 .
50.28.26.55 - - [24/Mar/2012:06:46:05 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=40.536031&lon=-91.675994 HTTP/1.1" 200 200 "-" "-" 0.401 0.401 .
183.82.97.2 - - [24/Mar/2012:06:46:05 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.029 0.029 .
91.217.58.50 - - [24/Mar/2012:06:46:05 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.023 0.023 .
50.28.26.55 - - [24/Mar/2012:06:46:05 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=39.927205&lon=-92.768170 HTTP/1.1" 200 200 "-" "-" 0.330 0.330 .
100.43.83.129 - - [24/Mar/2012:06:46:06 +0000]  "GET /boston/mamapedia/french-indian-cuisine-50-off/ HTTP/1.1" 200 8590 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 1.117 1.117 .
183.82.97.2 - - [24/Mar/2012:06:46:06 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.023 0.023 .
63.223.110.52 - - [24/Mar/2012:06:46:07 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=SeBRMe2x HTTP/1.1" 302 0 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.104 0.104 .
91.217.58.50 - - [24/Mar/2012:06:46:07 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.027 0.027 .
184.168.152.19 - - [24/Mar/2012:06:46:07 +0000]  "GET /v1/deals/?key=6qv23f9yJ4sEqg9p&tag=restaurants,Bar&division=new-york HTTP/1.1" 200 31471 "-" "-" 0.370 0.370 .
66.249.71.194 - - [24/Mar/2012:06:46:07 +0000]  "GET /atlanta/icoupon/deals/kickboxing-classes/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.037 0.037 .
68.174.150.227 - - [24/Mar/2012:06:46:07 +0000]  "GET /new-york/categories/fitness/?ajax=true&page=3&sort=-recent HTTP/1.1" 200 33 "http://yipit.com/new-york/categories/fitness/" "Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3" 0.505 0.504 .
173.255.213.127 - - [24/Mar/2012:06:46:08 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=uEfEaWBX HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.044 0.044 .
183.82.97.2 - - [24/Mar/2012:06:46:08 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.029 0.029 .
91.217.58.50 - - [24/Mar/2012:06:46:08 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
50.57.147.166 - - [24/Mar/2012:06:46:08 +0000]  "HEAD /aff/click/?deal=GEfHVkB8&key=F38tgRdb HTTP/1.1" 302 0 "-" "-" 0.043 0.043 .
108.54.177.20 - - [24/Mar/2012:06:46:08 +0000]  "GET /download/mobile/?ec=newsletter HTTP/1.1" 302 0 "-" "Apple-PubSub/65.28" 0.024 0.024 .
63.223.110.52 - - [24/Mar/2012:06:46:08 +0000]  "GET /san-jose/deal-find/49-for-a-professional-carpet-cleaning-for-3-rooms-and-a-hallway-from-kleenteq-carpet-solutions-135-value/frame/?subid1=web HTTP/1.1" 200 2704 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.028 0.028 .
63.223.110.52 - - [24/Mar/2012:06:46:08 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=sfVumY8P HTTP/1.1" 302 0 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.082 0.082 .
50.28.26.55 - - [24/Mar/2012:06:46:09 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=43.903793&lon=-71.101791 HTTP/1.1" 200 11541 "-" "-" 0.314 0.314 .
66.249.71.194 - - [24/Mar/2012:06:46:09 +0000]  "GET /boston/wicked-local/deals/restaurants/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.039 0.039 .
76.94.232.169 - - [24/Mar/2012:06:46:09 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
50.28.26.55 - - [24/Mar/2012:06:46:09 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=33.043686&lon=-81.222871 HTTP/1.1" 200 3521 "-" "-" 0.347 0.347 .
173.255.213.127 - - [24/Mar/2012:06:46:09 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=vswLu4dh HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.045 0.045 .
183.82.97.2 - - [24/Mar/2012:06:46:09 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.025 0.025 .
